bin,brand,type,category,issuer,alpha_2,alpha_3,country,latitude,longitude,bank_phone,bank_url
664003,MAESTRO,DEBIT,,,,,,,,,
664004,MAESTRO,DEBIT,,,,,,,,,
664005,MAESTRO,DEBIT,,,,,,,,,
664006,MAESTRO,DEBIT,,,,,,,,,
664007,MAESTRO,DEBIT,,,,,,,,,
664008,MAESTRO,DEBIT,,,,,,,,,
664009,MAESTRO,DEBIT,,,,,,,,,
664010,MAESTRO,DEBIT,,,,,,,,,
664011,MAESTRO,DEBIT,,,,,,,,,
664012,MAESTRO,DEBIT,,,,,,,,,
664013,MAESTRO,DEBIT,,,,,,,,,
664014,MAESTRO,DEBIT,,,,,,,,,
664015,MAESTRO,DEBIT,,,,,,,,,
664016,MAESTRO,DEBIT,,,,,,,,,
664017,MAESTRO,DEBIT,,,,,,,,,
664018,MAESTRO,DEBIT,,,,,,,,,
664019,MAESTRO,DEBIT,,,,,,,,,
664020,MAESTRO,DEBIT,,,,,,,,,
664021,MAESTRO,DEBIT,,,,,,,,,
664022,MAESTRO,DEBIT,,,,,,,,,
664023,MAESTRO,DEBIT,,,,,,,,,
664024,MAESTRO,DEBIT,,,,,,,,,
664025,MAESTRO,DEBIT,,,,,,,,,
664026,MAESTRO,DEBIT,,,,,,,,,
664027,MAESTRO,DEBIT,,,,,,,,,
664028,MAESTRO,DEBIT,,,,,,,,,
664029,MAESTRO,DEBIT,,,,,,,,,
664030,MAESTRO,DEBIT,,,,,,,,,
664031,MAESTRO,DEBIT,,,,,,,,,
664032,MAESTRO,DEBIT,,,,,,,,,
664033,MAESTRO,DEBIT,,,,,,,,,
664034,MAESTRO,DEBIT,,,,,,,,,
664035,MAESTRO,DEBIT,,,,,,,,,
664036,MAESTRO,DEBIT,,,,,,,,,
664037,MAESTRO,DEBIT,,,,,,,,,
664038,MAESTRO,DEBIT,,,,,,,,,
664039,MAESTRO,DEBIT,,,,,,,,,
664040,MAESTRO,DEBIT,,,,,,,,,
664041,MAESTRO,DEBIT,,,,,,,,,
664042,MAESTRO,DEBIT,,,,,,,,,
664043,MAESTRO,DEBIT,,,,,,,,,
664044,MAESTRO,DEBIT,,,,,,,,,
664045,MAESTRO,DEBIT,,,,,,,,,
664046,MAESTRO,DEBIT,,,,,,,,,
664047,MAESTRO,DEBIT,,,,,,,,,
664048,MAESTRO,DEBIT,,,,,,,,,
664049,MAESTRO,DEBIT,,,,,,,,,
664050,MAESTRO,DEBIT,,,,,,,,,
664051,MAESTRO,DEBIT,,,,,,,,,
664052,MAESTRO,DEBIT,,,,,,,,,
664053,MAESTRO,DEBIT,,,,,,,,,
664054,MAESTRO,DEBIT,,,,,,,,,
664055,MAESTRO,DEBIT,,,,,,,,,
664056,MAESTRO,DEBIT,,,,,,,,,
664057,MAESTRO,DEBIT,,,,,,,,,
664058,MAESTRO,DEBIT,,,,,,,,,
664059,MAESTRO,DEBIT,,,,,,,,,
664060,MAESTRO,DEBIT,,,,,,,,,
664061,MAESTRO,DEBIT,,,,,,,,,
664062,MAESTRO,DEBIT,,,,,,,,,
664063,MAESTRO,DEBIT,,,,,,,,,
664064,MAESTRO,DEBIT,,,,,,,,,
664065,MAESTRO,DEBIT,,,,,,,,,
664066,MAESTRO,DEBIT,,,,,,,,,
664067,MAESTRO,DEBIT,,,,,,,,,
664068,MAESTRO,DEBIT,,,,,,,,,
664069,MAESTRO,DEBIT,,,,,,,,,
664070,MAESTRO,DEBIT,,,,,,,,,
664071,MAESTRO,DEBIT,,,,,,,,,
664072,MAESTRO,DEBIT,,,,,,,,,
664073,MAESTRO,DEBIT,,,,,,,,,
664074,MAESTRO,DEBIT,,,,,,,,,
664075,MAESTRO,DEBIT,,,,,,,,,
664076,MAESTRO,DEBIT,,,,,,,,,
664077,MAESTRO,DEBIT,,,,,,,,,
664078,MAESTRO,DEBIT,,,,,,,,,
664079,MAESTRO,DEBIT,,,,,,,,,
664080,MAESTRO,DEBIT,,,,,,,,,
664081,MAESTRO,DEBIT,,,,,,,,,
664082,MAESTRO,DEBIT,,,,,,,,,
664083,MAESTRO,DEBIT,,,,,,,,,
664084,MAESTRO,DEBIT,,,,,,,,,
664085,MAESTRO,DEBIT,,,,,,,,,
664086,MAESTRO,DEBIT,,,,,,,,,
664087,MAESTRO,DEBIT,,,,,,,,,
664088,MAESTRO,DEBIT,,,,,,,,,
664089,MAESTRO,DEBIT,,,,,,,,,
664090,MAESTRO,DEBIT,,,,,,,,,
664091,MAESTRO,DEBIT,,,,,,,,,
664092,MAESTRO,DEBIT,,,,,,,,,
664093,MAESTRO,DEBIT,,,,,,,,,
664094,MAESTRO,DEBIT,,,,,,,,,
664095,MAESTRO,DEBIT,,,,,,,,,
664096,MAESTRO,DEBIT,,,,,,,,,
664097,MAESTRO,DEBIT,,,,,,,,,
664098,MAESTRO,DEBIT,,,,,,,,,
664099,MAESTRO,DEBIT,,,,,,,,,
664100,MAESTRO,DEBIT,,,,,,,,,
664101,MAESTRO,DEBIT,,,,,,,,,
664102,MAESTRO,DEBIT,,,,,,,,,
664103,MAESTRO,DEBIT,,,,,,,,,
664104,MAESTRO,DEBIT,,,,,,,,,
664105,MAESTRO,DEBIT,,,,,,,,,
664106,MAESTRO,DEBIT,,,,,,,,,
664107,MAESTRO,DEBIT,,,,,,,,,
664108,MAESTRO,DEBIT,,,,,,,,,
664109,MAESTRO,DEBIT,,,,,,,,,
664110,MAESTRO,DEBIT,,,,,,,,,
664111,MAESTRO,DEBIT,,,,,,,,,
664112,MAESTRO,DEBIT,,,,,,,,,
664113,MAESTRO,DEBIT,,,,,,,,,
664114,MAESTRO,DEBIT,,,,,,,,,
664115,MAESTRO,DEBIT,,,,,,,,,
664116,MAESTRO,DEBIT,,,,,,,,,
664117,MAESTRO,DEBIT,,,,,,,,,
664118,MAESTRO,DEBIT,,,,,,,,,
664119,MAESTRO,DEBIT,,,,,,,,,
664120,MAESTRO,DEBIT,,,,,,,,,
664121,MAESTRO,DEBIT,,,,,,,,,
664122,MAESTRO,DEBIT,,,,,,,,,
664123,MAESTRO,DEBIT,,,,,,,,,
664124,MAESTRO,DEBIT,,,,,,,,,
664125,MAESTRO,DEBIT,,,,,,,,,
664126,MAESTRO,DEBIT,,,,,,,,,
664127,MAESTRO,DEBIT,,,,,,,,,
664128,MAESTRO,DEBIT,,,,,,,,,
664129,MAESTRO,DEBIT,,,,,,,,,
664130,MAESTRO,DEBIT,,,,,,,,,
664131,MAESTRO,DEBIT,,,,,,,,,
664132,MAESTRO,DEBIT,,,,,,,,,
664133,MAESTRO,DEBIT,,,,,,,,,
664134,MAESTRO,DEBIT,,,,,,,,,
664135,MAESTRO,DEBIT,,,,,,,,,
664136,MAESTRO,DEBIT,,,,,,,,,
664137,MAESTRO,DEBIT,,,,,,,,,
664138,MAESTRO,DEBIT,,,,,,,,,
664139,MAESTRO,DEBIT,,,,,,,,,
664140,MAESTRO,DEBIT,,,,,,,,,
664141,MAESTRO,DEBIT,,,,,,,,,
664142,MAESTRO,DEBIT,,,,,,,,,
664143,MAESTRO,DEBIT,,,,,,,,,
664144,MAESTRO,DEBIT,,,,,,,,,
664145,MAESTRO,DEBIT,,,,,,,,,
664146,MAESTRO,DEBIT,,,,,,,,,
664147,MAESTRO,DEBIT,,,,,,,,,
664148,MAESTRO,DEBIT,,,,,,,,,
664149,MAESTRO,DEBIT,,,,,,,,,
664150,MAESTRO,DEBIT,,,,,,,,,
664151,MAESTRO,DEBIT,,,,,,,,,
664152,MAESTRO,DEBIT,,,,,,,,,
664153,MAESTRO,DEBIT,,,,,,,,,
664154,MAESTRO,DEBIT,,,,,,,,,
664155,MAESTRO,DEBIT,,,,,,,,,
664156,MAESTRO,DEBIT,,,,,,,,,
664157,MAESTRO,DEBIT,,,,,,,,,
664158,MAESTRO,DEBIT,,,,,,,,,
664159,MAESTRO,DEBIT,,,,,,,,,
664160,MAESTRO,DEBIT,,,,,,,,,
664161,MAESTRO,DEBIT,,,,,,,,,
664162,MAESTRO,DEBIT,,,,,,,,,
664163,MAESTRO,DEBIT,,,,,,,,,
664164,MAESTRO,DEBIT,,,,,,,,,
664165,MAESTRO,DEBIT,,,,,,,,,
664166,MAESTRO,DEBIT,,,,,,,,,
664167,MAESTRO,DEBIT,,,,,,,,,
664168,MAESTRO,DEBIT,,,,,,,,,
664169,MAESTRO,DEBIT,,,,,,,,,
664170,MAESTRO,DEBIT,,,,,,,,,
664171,MAESTRO,DEBIT,,,,,,,,,
664172,MAESTRO,DEBIT,,,,,,,,,
664173,MAESTRO,DEBIT,,,,,,,,,
664174,MAESTRO,DEBIT,,,,,,,,,
664175,MAESTRO,DEBIT,,,,,,,,,
664176,MAESTRO,DEBIT,,,,,,,,,
664177,MAESTRO,DEBIT,,,,,,,,,
664178,MAESTRO,DEBIT,,,,,,,,,
664179,MAESTRO,DEBIT,,,,,,,,,
664180,MAESTRO,DEBIT,,,,,,,,,
664181,MAESTRO,DEBIT,,,,,,,,,
664182,MAESTRO,DEBIT,,,,,,,,,
664183,MAESTRO,DEBIT,,,,,,,,,
664184,MAESTRO,DEBIT,,,,,,,,,
664185,MAESTRO,DEBIT,,,,,,,,,
664186,MAESTRO,DEBIT,,,,,,,,,
664187,MAESTRO,DEBIT,,,,,,,,,
664188,MAESTRO,DEBIT,,,,,,,,,
664189,MAESTRO,DEBIT,,,,,,,,,
664190,MAESTRO,DEBIT,,,,,,,,,
664191,MAESTRO,DEBIT,,,,,,,,,
664192,MAESTRO,DEBIT,,,,,,,,,
664193,MAESTRO,DEBIT,,,,,,,,,
664194,MAESTRO,DEBIT,,,,,,,,,
664195,MAESTRO,DEBIT,,,,,,,,,
664196,MAESTRO,DEBIT,,,,,,,,,
664197,MAESTRO,DEBIT,,,,,,,,,
664198,MAESTRO,DEBIT,,,,,,,,,
664199,MAESTRO,DEBIT,,,,,,,,,
664200,MAESTRO,DEBIT,,,,,,,,,
664201,MAESTRO,DEBIT,,,,,,,,,
664202,MAESTRO,DEBIT,,,,,,,,,
664203,MAESTRO,DEBIT,,,,,,,,,
664204,MAESTRO,DEBIT,,,,,,,,,
664205,MAESTRO,DEBIT,,,,,,,,,
664206,MAESTRO,DEBIT,,,,,,,,,
664207,MAESTRO,DEBIT,,,,,,,,,
664208,MAESTRO,DEBIT,,,,,,,,,
664209,MAESTRO,DEBIT,,,,,,,,,
664210,MAESTRO,DEBIT,,,,,,,,,
664211,MAESTRO,DEBIT,,,,,,,,,
664212,MAESTRO,DEBIT,,,,,,,,,
664213,MAESTRO,DEBIT,,,,,,,,,
664214,MAESTRO,DEBIT,,,,,,,,,
664215,MAESTRO,DEBIT,,,,,,,,,
664216,MAESTRO,DEBIT,,,,,,,,,
664217,MAESTRO,DEBIT,,,,,,,,,
664218,MAESTRO,DEBIT,,,,,,,,,
664219,MAESTRO,DEBIT,,,,,,,,,
664220,MAESTRO,DEBIT,,,,,,,,,
664221,MAESTRO,DEBIT,,,,,,,,,
664222,MAESTRO,DEBIT,,,,,,,,,
664223,MAESTRO,DEBIT,,,,,,,,,
664224,MAESTRO,DEBIT,,,,,,,,,
664225,MAESTRO,DEBIT,,,,,,,,,
664226,MAESTRO,DEBIT,,,,,,,,,
664227,MAESTRO,DEBIT,,,,,,,,,
664228,MAESTRO,DEBIT,,,,,,,,,
664229,MAESTRO,DEBIT,,,,,,,,,
664230,MAESTRO,DEBIT,,,,,,,,,
664231,MAESTRO,DEBIT,,,,,,,,,
664232,MAESTRO,DEBIT,,,,,,,,,
664233,MAESTRO,DEBIT,,,,,,,,,
664234,MAESTRO,DEBIT,,,,,,,,,
664235,MAESTRO,DEBIT,,,,,,,,,
664236,MAESTRO,DEBIT,,,,,,,,,
664237,MAESTRO,DEBIT,,,,,,,,,
664238,MAESTRO,DEBIT,,,,,,,,,
664239,MAESTRO,DEBIT,,,,,,,,,
664240,MAESTRO,DEBIT,,,,,,,,,
664241,MAESTRO,DEBIT,,,,,,,,,
664242,MAESTRO,DEBIT,,,,,,,,,
664243,MAESTRO,DEBIT,,,,,,,,,
664244,MAESTRO,DEBIT,,,,,,,,,
664245,MAESTRO,DEBIT,,,,,,,,,
664246,MAESTRO,DEBIT,,,,,,,,,
664247,MAESTRO,DEBIT,,,,,,,,,
664248,MAESTRO,DEBIT,,,,,,,,,
664249,MAESTRO,DEBIT,,,,,,,,,
664250,MAESTRO,DEBIT,,,,,,,,,
664251,MAESTRO,DEBIT,,,,,,,,,
664252,MAESTRO,DEBIT,,,,,,,,,
664253,MAESTRO,DEBIT,,,,,,,,,
664254,MAESTRO,DEBIT,,,,,,,,,
664255,MAESTRO,DEBIT,,,,,,,,,
664256,MAESTRO,DEBIT,,,,,,,,,
664257,MAESTRO,DEBIT,,,,,,,,,
664258,MAESTRO,DEBIT,,,,,,,,,
664259,MAESTRO,DEBIT,,,,,,,,,
664260,MAESTRO,DEBIT,,,,,,,,,
664261,MAESTRO,DEBIT,,,,,,,,,
664262,MAESTRO,DEBIT,,,,,,,,,
664263,MAESTRO,DEBIT,,,,,,,,,
664264,MAESTRO,DEBIT,,,,,,,,,
664265,MAESTRO,DEBIT,,,,,,,,,
664266,MAESTRO,DEBIT,,,,,,,,,
664267,MAESTRO,DEBIT,,,,,,,,,
664268,MAESTRO,DEBIT,,,,,,,,,
664269,MAESTRO,DEBIT,,,,,,,,,
664270,MAESTRO,DEBIT,,,,,,,,,
664271,MAESTRO,DEBIT,,,,,,,,,
664272,MAESTRO,DEBIT,,,,,,,,,
664273,MAESTRO,DEBIT,,,,,,,,,
664274,MAESTRO,DEBIT,,,,,,,,,
664275,MAESTRO,DEBIT,,,,,,,,,
664276,MAESTRO,DEBIT,,,,,,,,,
664277,MAESTRO,DEBIT,,,,,,,,,
664278,MAESTRO,DEBIT,,,,,,,,,
664279,MAESTRO,DEBIT,,,,,,,,,
664280,MAESTRO,DEBIT,,,,,,,,,
664281,MAESTRO,DEBIT,,,,,,,,,
664282,MAESTRO,DEBIT,,,,,,,,,
664283,MAESTRO,DEBIT,,,,,,,,,
664284,MAESTRO,DEBIT,,,,,,,,,
664285,MAESTRO,DEBIT,,,,,,,,,
664286,MAESTRO,DEBIT,,,,,,,,,
664287,MAESTRO,DEBIT,,,,,,,,,
664288,MAESTRO,DEBIT,,,,,,,,,
664289,MAESTRO,DEBIT,,,,,,,,,
664290,MAESTRO,DEBIT,,,,,,,,,
664291,MAESTRO,DEBIT,,,,,,,,,
664292,MAESTRO,DEBIT,,,,,,,,,
664293,MAESTRO,DEBIT,,,,,,,,,
664294,MAESTRO,DEBIT,,,,,,,,,
664295,MAESTRO,DEBIT,,,,,,,,,
664296,MAESTRO,DEBIT,,,,,,,,,
664297,MAESTRO,DEBIT,,,,,,,,,
664298,MAESTRO,DEBIT,,,,,,,,,
664299,MAESTRO,DEBIT,,,,,,,,,
664300,MAESTRO,DEBIT,,,,,,,,,
664301,MAESTRO,DEBIT,,,,,,,,,
664302,MAESTRO,DEBIT,,,,,,,,,
664303,MAESTRO,DEBIT,,,,,,,,,
664304,MAESTRO,DEBIT,,,,,,,,,
664305,MAESTRO,DEBIT,,,,,,,,,
664306,MAESTRO,DEBIT,,,,,,,,,
664307,MAESTRO,DEBIT,,,,,,,,,
664308,MAESTRO,DEBIT,,,,,,,,,
664309,MAESTRO,DEBIT,,,,,,,,,
664310,MAESTRO,DEBIT,,,,,,,,,
664311,MAESTRO,DEBIT,,,,,,,,,
664312,MAESTRO,DEBIT,,,,,,,,,
664313,MAESTRO,DEBIT,,,,,,,,,
664314,MAESTRO,DEBIT,,,,,,,,,
664315,MAESTRO,DEBIT,,,,,,,,,
664316,MAESTRO,DEBIT,,,,,,,,,
664317,MAESTRO,DEBIT,,,,,,,,,
664318,MAESTRO,DEBIT,,,,,,,,,
664319,MAESTRO,DEBIT,,,,,,,,,
664320,MAESTRO,DEBIT,,,,,,,,,
664321,MAESTRO,DEBIT,,,,,,,,,
664322,MAESTRO,DEBIT,,,,,,,,,
664323,MAESTRO,DEBIT,,,,,,,,,
664324,MAESTRO,DEBIT,,,,,,,,,
664325,MAESTRO,DEBIT,,,,,,,,,
664326,MAESTRO,DEBIT,,,,,,,,,
664327,MAESTRO,DEBIT,,,,,,,,,
664328,MAESTRO,DEBIT,,,,,,,,,
664329,MAESTRO,DEBIT,,,,,,,,,
664330,MAESTRO,DEBIT,,,,,,,,,
664331,MAESTRO,DEBIT,,,,,,,,,
664332,MAESTRO,DEBIT,,,,,,,,,
664333,MAESTRO,DEBIT,,,,,,,,,
664334,MAESTRO,DEBIT,,,,,,,,,
664335,MAESTRO,DEBIT,,,,,,,,,
664336,MAESTRO,DEBIT,,,,,,,,,
664337,MAESTRO,DEBIT,,,,,,,,,
664338,MAESTRO,DEBIT,,,,,,,,,
664339,MAESTRO,DEBIT,,,,,,,,,
664340,MAESTRO,DEBIT,,,,,,,,,
664341,MAESTRO,DEBIT,,,,,,,,,
664342,MAESTRO,DEBIT,,,,,,,,,
664343,MAESTRO,DEBIT,,,,,,,,,
664344,MAESTRO,DEBIT,,,,,,,,,
664345,MAESTRO,DEBIT,,,,,,,,,
664346,MAESTRO,DEBIT,,,,,,,,,
664347,MAESTRO,DEBIT,,,,,,,,,
664348,MAESTRO,DEBIT,,,,,,,,,
664349,MAESTRO,DEBIT,,,,,,,,,
664350,MAESTRO,DEBIT,,,,,,,,,
664351,MAESTRO,DEBIT,,,,,,,,,
664352,MAESTRO,DEBIT,,,,,,,,,
664353,MAESTRO,DEBIT,,,,,,,,,
664354,MAESTRO,DEBIT,,,,,,,,,
664355,MAESTRO,DEBIT,,,,,,,,,
664356,MAESTRO,DEBIT,,,,,,,,,
664357,MAESTRO,DEBIT,,,,,,,,,
664358,MAESTRO,DEBIT,,,,,,,,,
664359,MAESTRO,DEBIT,,,,,,,,,
664360,MAESTRO,DEBIT,,,,,,,,,
664361,MAESTRO,DEBIT,,,,,,,,,
664362,MAESTRO,DEBIT,,,,,,,,,
664363,MAESTRO,DEBIT,,,,,,,,,
664364,MAESTRO,DEBIT,,,,,,,,,
664365,MAESTRO,DEBIT,,,,,,,,,
664366,MAESTRO,DEBIT,,,,,,,,,
664367,MAESTRO,DEBIT,,,,,,,,,
664368,MAESTRO,DEBIT,,,,,,,,,
664369,MAESTRO,DEBIT,,,,,,,,,
664370,MAESTRO,DEBIT,,,,,,,,,
664371,MAESTRO,DEBIT,,,,,,,,,
664372,MAESTRO,DEBIT,,,,,,,,,
664373,MAESTRO,DEBIT,,,,,,,,,
664374,MAESTRO,DEBIT,,,,,,,,,
664375,MAESTRO,DEBIT,,,,,,,,,
664376,MAESTRO,DEBIT,,,,,,,,,
664377,MAESTRO,DEBIT,,,,,,,,,
664378,MAESTRO,DEBIT,,,,,,,,,
664379,MAESTRO,DEBIT,,,,,,,,,
664380,MAESTRO,DEBIT,,,,,,,,,
664381,MAESTRO,DEBIT,,,,,,,,,
664382,MAESTRO,DEBIT,,,,,,,,,
664383,MAESTRO,DEBIT,,,,,,,,,
664384,MAESTRO,DEBIT,,,,,,,,,
664385,MAESTRO,DEBIT,,,,,,,,,
664386,MAESTRO,DEBIT,,,,,,,,,
664387,MAESTRO,DEBIT,,,,,,,,,
664388,MAESTRO,DEBIT,,,,,,,,,
664389,MAESTRO,DEBIT,,,,,,,,,
664390,MAESTRO,DEBIT,,,,,,,,,
664391,MAESTRO,DEBIT,,,,,,,,,
664392,MAESTRO,DEBIT,,,,,,,,,
664393,MAESTRO,DEBIT,,,,,,,,,
664394,MAESTRO,DEBIT,,,,,,,,,
664395,MAESTRO,DEBIT,,,,,,,,,
664396,MAESTRO,DEBIT,,,,,,,,,
664397,MAESTRO,DEBIT,,,,,,,,,
664398,MAESTRO,DEBIT,,,,,,,,,
664399,MAESTRO,DEBIT,,,,,,,,,
664400,MAESTRO,DEBIT,,,,,,,,,
664401,MAESTRO,DEBIT,,,,,,,,,
664402,MAESTRO,DEBIT,,,,,,,,,
664403,MAESTRO,DEBIT,,,,,,,,,
664404,MAESTRO,DEBIT,,,,,,,,,
664405,MAESTRO,DEBIT,,,,,,,,,
664406,MAESTRO,DEBIT,,,,,,,,,
664407,MAESTRO,DEBIT,,,,,,,,,
664408,MAESTRO,DEBIT,,,,,,,,,
664409,MAESTRO,DEBIT,,,,,,,,,
664410,MAESTRO,DEBIT,,,,,,,,,
664411,MAESTRO,DEBIT,,,,,,,,,
664412,MAESTRO,DEBIT,,,,,,,,,
664413,MAESTRO,DEBIT,,,,,,,,,
664414,MAESTRO,DEBIT,,,,,,,,,
664415,MAESTRO,DEBIT,,,,,,,,,
664416,MAESTRO,DEBIT,,,,,,,,,
664417,MAESTRO,DEBIT,,,,,,,,,
664418,MAESTRO,DEBIT,,,,,,,,,
664419,MAESTRO,DEBIT,,,,,,,,,
664420,MAESTRO,DEBIT,,,,,,,,,
664421,MAESTRO,DEBIT,,,,,,,,,
664422,MAESTRO,DEBIT,,,,,,,,,
664423,MAESTRO,DEBIT,,,,,,,,,
664424,MAESTRO,DEBIT,,,,,,,,,
664425,MAESTRO,DEBIT,,,,,,,,,
664426,MAESTRO,DEBIT,,,,,,,,,
664427,MAESTRO,DEBIT,,,,,,,,,
664428,MAESTRO,DEBIT,,,,,,,,,
664429,MAESTRO,DEBIT,,,,,,,,,
664430,MAESTRO,DEBIT,,,,,,,,,
664431,MAESTRO,DEBIT,,,,,,,,,
664432,MAESTRO,DEBIT,,,,,,,,,
664433,MAESTRO,DEBIT,,,,,,,,,
664434,MAESTRO,DEBIT,,,,,,,,,
664435,MAESTRO,DEBIT,,,,,,,,,
664436,MAESTRO,DEBIT,,,,,,,,,
664437,MAESTRO,DEBIT,,,,,,,,,
664438,MAESTRO,DEBIT,,,,,,,,,
664439,MAESTRO,DEBIT,,,,,,,,,
664440,MAESTRO,DEBIT,,,,,,,,,
664441,MAESTRO,DEBIT,,,,,,,,,
664442,MAESTRO,DEBIT,,,,,,,,,
664443,MAESTRO,DEBIT,,,,,,,,,
664444,MAESTRO,DEBIT,,,,,,,,,
664445,MAESTRO,DEBIT,,,,,,,,,
664446,MAESTRO,DEBIT,,,,,,,,,
664447,MAESTRO,DEBIT,,,,,,,,,
664448,MAESTRO,DEBIT,,,,,,,,,
664449,MAESTRO,DEBIT,,,,,,,,,
664450,MAESTRO,DEBIT,,,,,,,,,
664451,MAESTRO,DEBIT,,,,,,,,,
664452,MAESTRO,DEBIT,,,,,,,,,
664453,MAESTRO,DEBIT,,,,,,,,,
664454,MAESTRO,DEBIT,,,,,,,,,
664455,MAESTRO,DEBIT,,,,,,,,,
664456,MAESTRO,DEBIT,,,,,,,,,
664457,MAESTRO,DEBIT,,,,,,,,,
664458,MAESTRO,DEBIT,,,,,,,,,
664459,MAESTRO,DEBIT,,,,,,,,,
664460,MAESTRO,DEBIT,,,,,,,,,
664461,MAESTRO,DEBIT,,,,,,,,,
664462,MAESTRO,DEBIT,,,,,,,,,
664463,MAESTRO,DEBIT,,,,,,,,,
664464,MAESTRO,DEBIT,,,,,,,,,
664465,MAESTRO,DEBIT,,,,,,,,,
664466,MAESTRO,DEBIT,,,,,,,,,
664467,MAESTRO,DEBIT,,,,,,,,,
664468,MAESTRO,DEBIT,,,,,,,,,
664469,MAESTRO,DEBIT,,,,,,,,,
664470,MAESTRO,DEBIT,,,,,,,,,
664471,MAESTRO,DEBIT,,,,,,,,,
664472,MAESTRO,DEBIT,,,,,,,,,
664473,MAESTRO,DEBIT,,,,,,,,,
664474,MAESTRO,DEBIT,,,,,,,,,
664475,MAESTRO,DEBIT,,,,,,,,,
664476,MAESTRO,DEBIT,,,,,,,,,
664477,MAESTRO,DEBIT,,,,,,,,,
664478,MAESTRO,DEBIT,,,,,,,,,
664479,MAESTRO,DEBIT,,,,,,,,,
664480,MAESTRO,DEBIT,,,,,,,,,
664481,MAESTRO,DEBIT,,,,,,,,,
664482,MAESTRO,DEBIT,,,,,,,,,
664483,MAESTRO,DEBIT,,,,,,,,,
664484,MAESTRO,DEBIT,,,,,,,,,
664485,MAESTRO,DEBIT,,,,,,,,,
664486,MAESTRO,DEBIT,,,,,,,,,
664487,MAESTRO,DEBIT,,,,,,,,,
664488,MAESTRO,DEBIT,,,,,,,,,
664489,MAESTRO,DEBIT,,,,,,,,,
664490,MAESTRO,DEBIT,,,,,,,,,
664491,MAESTRO,DEBIT,,,,,,,,,
664492,MAESTRO,DEBIT,,,,,,,,,
664493,MAESTRO,DEBIT,,,,,,,,,
664494,MAESTRO,DEBIT,,,,,,,,,
664495,MAESTRO,DEBIT,,,,,,,,,
664496,MAESTRO,DEBIT,,,,,,,,,
664497,MAESTRO,DEBIT,,,,,,,,,
664498,MAESTRO,DEBIT,,,,,,,,,
664499,MAESTRO,DEBIT,,,,,,,,,
664500,MAESTRO,DEBIT,,,,,,,,,
664501,MAESTRO,DEBIT,,,,,,,,,
664502,MAESTRO,DEBIT,,,,,,,,,
664503,MAESTRO,DEBIT,,,,,,,,,
664504,MAESTRO,DEBIT,,,,,,,,,
664505,MAESTRO,DEBIT,,,,,,,,,
664506,MAESTRO,DEBIT,,,,,,,,,
664507,MAESTRO,DEBIT,,,,,,,,,
664508,MAESTRO,DEBIT,,,,,,,,,
664509,MAESTRO,DEBIT,,,,,,,,,
664510,MAESTRO,DEBIT,,,,,,,,,
664511,MAESTRO,DEBIT,,,,,,,,,
664512,MAESTRO,DEBIT,,,,,,,,,
664513,MAESTRO,DEBIT,,,,,,,,,
664514,MAESTRO,DEBIT,,,,,,,,,
664515,MAESTRO,DEBIT,,,,,,,,,
664516,MAESTRO,DEBIT,,,,,,,,,
664517,MAESTRO,DEBIT,,,,,,,,,
664518,MAESTRO,DEBIT,,,,,,,,,
664519,MAESTRO,DEBIT,,,,,,,,,
664520,MAESTRO,DEBIT,,,,,,,,,
664521,MAESTRO,DEBIT,,,,,,,,,
664522,MAESTRO,DEBIT,,,,,,,,,
664523,MAESTRO,DEBIT,,,,,,,,,
664524,MAESTRO,DEBIT,,,,,,,,,
664525,MAESTRO,DEBIT,,,,,,,,,
664526,MAESTRO,DEBIT,,,,,,,,,
664527,MAESTRO,DEBIT,,,,,,,,,
664528,MAESTRO,DEBIT,,,,,,,,,
664529,MAESTRO,DEBIT,,,,,,,,,
664530,MAESTRO,DEBIT,,,,,,,,,
664531,MAESTRO,DEBIT,,,,,,,,,
664532,MAESTRO,DEBIT,,,,,,,,,
664533,MAESTRO,DEBIT,,,,,,,,,
664534,MAESTRO,DEBIT,,,,,,,,,
664535,MAESTRO,DEBIT,,,,,,,,,
664536,MAESTRO,DEBIT,,,,,,,,,
664537,MAESTRO,DEBIT,,,,,,,,,
664538,MAESTRO,DEBIT,,,,,,,,,
664539,MAESTRO,DEBIT,,,,,,,,,
664540,MAESTRO,DEBIT,,,,,,,,,
664541,MAESTRO,DEBIT,,,,,,,,,
664542,MAESTRO,DEBIT,,,,,,,,,
664543,MAESTRO,DEBIT,,,,,,,,,
664544,MAESTRO,DEBIT,,,,,,,,,
664545,MAESTRO,DEBIT,,,,,,,,,
664546,MAESTRO,DEBIT,,,,,,,,,
664547,MAESTRO,DEBIT,,,,,,,,,
664548,MAESTRO,DEBIT,,,,,,,,,
664549,MAESTRO,DEBIT,,,,,,,,,
664550,MAESTRO,DEBIT,,,,,,,,,
664551,MAESTRO,DEBIT,,,,,,,,,
664552,MAESTRO,DEBIT,,,,,,,,,
664553,MAESTRO,DEBIT,,,,,,,,,
664554,MAESTRO,DEBIT,,,,,,,,,
664555,MAESTRO,DEBIT,,,,,,,,,
664556,MAESTRO,DEBIT,,,,,,,,,
664557,MAESTRO,DEBIT,,,,,,,,,
664558,MAESTRO,DEBIT,,,,,,,,,
664559,MAESTRO,DEBIT,,,,,,,,,
664560,MAESTRO,DEBIT,,,,,,,,,
